id,lon,lat,name
8589448,7.657955,47.581112,"Riehen, Dinkelbergstrasse"
8589449,7.654053,47.582765,"Riehen, Albert Oeri-Strasse"
8589450,7.64954,47.584411,"Riehen, Dorf"
8589451,7.650813,47.586765,"Riehen, Fondation Beyeler"
8589452,7.636368,47.566653,"Riehen, Friedhof am Hörnli"
8589453,7.654594,47.58504,"Riehen, Gänshaldenweg"
8589454,7.629499,47.570829,"Riehen, Gotenstrasse"
8589455,7.655297,47.594473,"Riehen, Grenze"
8589456,7.629732,47.572789,"Riehen, Habermatten"
8589457,7.667304,47.582317,"Riehen, Haidweg"
8589458,7.655667,47.587259,"Riehen, Hinter Gärten"
8589459,7.660385,47.587017,"Riehen, Hohlweg"
8589460,7.633695,47.562467,"Riehen, Hörnli Grenze"
8589461,7.663294,47.586489,"Riehen, Hinterengeli"
8589462,7.663595,47.588413,"Riehen, Hungerbachhalde"
8589464,7.668552,47.584986,"Riehen, In der Au"
8589465,7.671185,47.585323,"Riehen, Inzlinger Zoll"
8589466,7.646434,47.575126,"Riehen, Lachenweg"
8589467,7.653454,47.592363,"Riehen, Lörracherstrasse"
8589468,7.651094,47.577393,"Riehen, Martinsrain"
8589469,7.654795,47.582,"Riehen, Mohrhaldenstrasse"
8589470,7.658628,47.583269,"Riehen, Moosrain"
8589471,7.647735,47.578208,"Riehen, Mühlestieg"
8589472,7.634967,47.575892,"Riehen, Niederholzboden"
8589473,7.632833,47.570373,"Riehen Niederholz, Bahnhof"
8589474,7.636999,47.568541,"Riehen, Otto Wenk-Platz"
8589475,7.64108,47.579407,"Riehen, Pfaffenloh"
8589476,7.667482,47.589557,"Riehen, Rotengraben"
8589477,7.6432,47.57398,"Riehen, Morystrasse"
8589479,7.653181,47.583981,"Riehen, Schmiedgasse"
8589480,7.658491,47.588711,"Riehen, Steingrubenweg"
8589481,7.658741,47.572054,"Riehen, Talmattstrasse"
8589482,7.64573,47.571799,"Riehen, Tiefweg"
8589483,7.63938,47.572656,"Riehen, Wasserstelzen"
8589484,7.65123,47.584857,"Riehen, Webergässchen"
8589485,7.65178,47.58929,"Riehen, Weilstrasse"
8589486,7.652686,47.573226,"Riehen, Wenkenhof"
8589487,7.64431,47.568942,"Riehen, Rudolf Wackernagel-St"
8589488,8.533649,47.19378,"Baar, Chriesimatt"
8589489,7.650263,47.113538,"Alchenstorf, Wil"
8589490,8.201744,47.395048,"Othmarsingen, Militärbetriebe"
8589491,9.005573,45.848477,"Balerna, Prada"
8589492,9.001233,45.84574,"Balerna, S. Antonio"
8589496,9.017793,45.83428,"Chiasso, Crocione"
8589498,9.03328,45.836589,"Chiasso, Viale Stoppa"
8589499,9.022371,45.850158,"Morbio Inferiore, Campo Sport."
8589500,9.027831,45.847535,"Morbio Inferiore, Fontanella"
8589501,9.014416,45.849343,"Morbio Inferiore, Ghitello"
8589502,9.021168,45.844156,"Morbio Inferiore, Pascuritt"
8589503,9.013443,45.847719,"Morbio Inferiore, Polenta"
8589505,9.03015,45.84536,"Vacallo, Cimitero"
8589506,9.027761,45.842443,"Vacallo, Letra"
8589509,9.027284,45.840642,"Vacallo, Sovernigo"
8589510,9.02523,45.840869,"Vacallo, Via Spinee"
8589511,8.245533,47.32908,"Hilfikon, Sandbüel"
8589512,8.823384,47.230953,"Rapperswil SG, Attenhoferstr."
8589513,8.929808,47.265139,"Laupen ZH, Mürtschenstrasse"
8589514,7.558699,46.881146,"Münsingen, Friedhof"
8589515,7.701174,46.307342,"Turtmann, Abzw. Bahnhof"
8589516,7.664436,46.478959,"Kandersteg, Gemmi"
8589517,7.665336,46.482556,"Kandersteg, Pfadizentrum"
8589518,7.666283,46.484758,"Kandersteg, Simplon"
8589519,7.668116,46.487003,"Kandersteg, Ruedi Hus"
8589520,7.671299,46.491287,"Kandersteg, Hüttentürli"
8589521,7.674256,46.49434,"Kandersteg, Kirche"
8589523,6.637075,46.520713,"Lausanne, Bessières"
8589525,6.666696,46.544515,"Epalinges, Planches"
8589527,9.813275,46.781489,"Davos Platz, Auf dem Hof"
8589528,9.814772,46.778308,"Davos Platz, AO Zentrum"
8589529,9.820931,46.763923,"Davos Clavadel,Abzw. Wanderweg"
8589530,8.369258,47.162079,"Fenkrieden, Linde"
8589531,7.604936,47.17734,"Oekingen, Horriwilstrasse"
8589532,7.616794,47.188782,"Subingen, Schulzentrum"
8589533,9.28578,47.408747,"Gossau SG, Kühlhausstrasse"
8589534,9.289803,47.40781,"Gossau SG, Schlachthofstrasse"
8589535,9.277438,47.40933,"Gossau SG, Coop BZ"
8589537,9.270796,47.410803,"Gossau SG, Migros BZ"
8589538,9.631748,47.453471,"St. Margrethen SG, Central"
8589539,9.624248,47.455268,"St. Margrethen SG, Äueli"
8589540,9.595633,47.461945,"Rheineck, Brüggershofstrasse"
8589541,9.603164,47.460038,"St. Margrethen SG, Nebengraben"
8589542,7.457061,46.97962,"Worblaufen, Bahnhofplatz"
8589543,8.180364,47.380044,"Lenzburg, Ziegeleiweg"
8589544,9.070017,46.993383,"Schwanden GL, Schulhausstrasse"
8589545,9.171198,46.954559,"Matt, Brummbach"
8589546,9.070056,47.013266,"Schwändi b. Schwanden,Lassigen"
8589547,9.069978,47.006375,"Schwändi b. Schwanden, Güetli"
8589548,9.162388,46.972786,"Engi, Landesplattenberg"
8589550,9.331321,47.40326,"St. Gallen, Aetschberg"
8589551,9.351073,47.412687,"St. Gallen, Ahorn"
8589552,9.313406,47.410084,"St. Gallen, Altenwegen"
8589553,9.412034,47.43644,"St. Gallen, Am Weg"
8589554,9.397217,47.414667,"St. Gallen, Bach St. Georgen"
8589555,9.392817,47.435614,"St. Gallen, Bachstrasse"
8589557,9.395288,47.435384,"St. Gallen St. Fiden, Bhf. Ost"
8589558,9.30167,47.402671,"St. Gallen Winkeln, Bhf. Süd"
8589559,9.374583,47.419898,"St. Gallen, Berneggstrasse"
8589560,9.373799,47.426425,"St. Gallen, Blumenberg"
8589561,9.408435,47.436636,"St. Gallen, Blumenwies"
8589562,9.336536,47.403102,"St. Gallen, Boppartshof"
8589563,9.409699,47.439619,"St. Gallen, Naturmuseum"
8589566,9.33196,47.41042,"St. Gallen, Bruggen"
8589567,9.402195,47.431056,"St. Gallen, Bruggwiesen"
8589568,9.37729,47.430892,"St. Gallen, Dierauerstrasse"
8589569,9.358239,47.42323,"St. Gallen, Dietlistrasse"
8589570,9.386758,47.415375,"St. Gallen, Etzelbünt"
8589571,9.3944,47.428543,"St. Gallen, Flurhof"
8589572,9.356974,47.414245,"St. Gallen, Friedberg"
8589573,9.335613,47.410279,"St. Gallen, Friedhof Bruggen"
8589574,9.413413,47.437514,"St. Gallen, Gallusmarkt"
8589575,9.373523,47.431585,"St. Gallen, Uni/Gatterstrasse"
8589576,9.366162,47.417987,"St. Gallen, Geltenwilenstrasse"
8589577,9.385451,47.439427,"St. Gallen, Goethestrasse"
8589578,9.336042,47.407825,"St. Gallen, Gröblistrasse"
8589579,9.402952,47.435389,"St. Gallen, Grütlistrasse"
8589580,9.405015,47.446717,"St. Gallen, Guggeien"
8589581,9.398691,47.430234,"St. Gallen, Hagenbuch"
8589582,9.337436,47.406407,"St. Gallen, Haggen"
8589583,9.410933,47.433193,"St. Gallen, Halden"
8589584,9.400997,47.437761,"St. Gallen, Harzbüchelstrasse"
8589585,9.394841,47.442355,"St. Gallen, Heiligkreuz"
8589586,9.388135,47.437043,"St. Gallen, Heimatstrasse"
8589587,9.364868,47.427995,"St. Gallen, Hölzli"
8589588,9.403815,47.444398,"St. Gallen, Hüttenwies"
8589589,9.391259,47.440868,"St. Gallen, Iddastrasse"
8589590,9.301809,47.404765,"St. Gallen, Industriestrasse"
8589591,9.382051,47.416408,"St. Gallen, Kirche St. Georgen"
8589592,9.410685,47.443696,"St. Gallen,Klinik Stephanshorn"
8589593,9.315982,47.405696,"St. Gallen, Kräzern"
8589594,9.399233,47.433059,"St. Gallen, Krontal"
8589595,9.354953,47.419577,"St. Gallen, Lachen"
8589596,9.341896,47.415151,"St. Gallen, Lerchenfeld"
8589597,9.404327,47.438154,"St. Gallen, Lindenstrasse"
8589598,9.366843,47.417031,"St. Gallen, Melonenstrasse"
8589599,9.336869,47.409458,"St. Gallen, Moosweiher"
8589600,9.309311,47.404797,"St. Gallen, Mövenstrasse"
8589601,9.379685,47.419488,"St. Gallen, Mühlegg"
8589602,9.364055,47.42423,"St. Gallen, Nussbaumstrasse"
8589603,9.378691,47.43516,"St. Gallen, Obere Leimat"
8589604,9.369794,47.419069,"St. Gallen, Oberstrasse"
8589605,9.381936,47.431767,"St. Gallen, Olma Messen"
8589606,9.402925,47.441471,"St. Gallen, Ostfriedhof"
8589607,9.391228,47.437504,"St. Gallen, Pelikanstrasse"
8589608,9.381244,47.418266,"St. Gallen, Post St. Georgen"
8589609,9.373785,47.42495,"St. Gallen, Poststrasse"
8589610,9.417687,47.446518,"St. Gallen, Riederenholz"
8589611,9.364046,47.421415,"St. Gallen, Rosenbergstrasse"
8589612,9.361183,47.423262,"St. Gallen, Röteli"
8589613,9.377026,47.437131,"St. Gallen, Rotmonten"
8589614,9.360217,47.415225,"St. Gallen, Ruckhalde"
8589615,9.365335,47.415626,"St. Gallen, Ruhbergstrasse"
8589616,9.354666,47.413833,"St. Gallen, Ruhsitz"
8589617,9.402897,47.438925,"St. Gallen, Saturn"
8589618,9.418564,47.436247,"St. Gallen, Schachenbüel"
8589619,9.311909,47.4048,"St. Gallen, Scheidweg"
8589620,9.373435,47.425891,"St. Gallen, Schibenertor"
8589621,9.338886,47.403972,"St. Gallen, Schlössli"
8589622,9.34706,47.4161,"St. Gallen, Schönenwegen"
8589623,9.360414,47.425811,"St. Gallen, Schoren"
8589624,9.377792,47.439943,"St. Gallen, Seeblick"
8589625,9.384823,47.427688,"St. Gallen, Singenberg"
8589626,9.379965,47.439547,"St. Gallen, Sonne"
8589627,9.381844,47.439434,"St. Gallen, Sonnenhalde"
8589628,9.36255,47.41964,"St. Gallen, Sporthalle"
8589629,9.391585,47.430588,"St. Gallen, St. Fiden Zentrum"
8589630,9.393235,47.414879,"St. Gallen, Steingrüebli"
8589631,9.408239,47.444251,"St. Gallen, Stephanshorn"
8589632,9.325257,47.407165,"St. Gallen, Stocken"
8589633,9.391419,47.439813,"St. Gallen, Storchenstrasse"
8589634,9.397861,47.435763,"St. Gallen, Talstrasse"
8589635,9.37231,47.428141,"St. Gallen, Tigerberg"
8589637,9.378024,47.432841,"St. Gallen, Uni/Dufourstrasse"
8589638,9.319926,47.406667,"St. Gallen, Untere Kräzern"
8589639,9.415165,47.433975,"St. Gallen, Vogelherd"
8589640,9.357451,47.417179,"St. Gallen, Vonwil"
8589641,9.348569,47.413826,"St. Gallen, Waldacker"
8589642,9.35072,47.417632,"St. Gallen, Waldau"
8589643,9.376107,47.435554,"St. Gallen, Waldgutstrasse"
8589644,9.305473,47.405705,"St. Gallen, Westcenter"
8589645,9.419519,47.438021,"St. Gallen, Wilen"
8589646,9.300752,47.400689,"St. Gallen, Winkeln"
8589647,9.370018,47.425975,"St. Gallen, Winkelriedstrasse"
8589648,9.332473,47.402134,"St. Gallen, Wolfganghof"
8589649,9.413223,47.442393,"St. Gallen, Zil"
8589650,8.36385,47.070476,"Adligenswil, Dorf"
8589652,8.356297,47.063826,"Adligenswil, Luegisland"
8589653,8.362518,47.065737,"Adligenswil, Rigiblick"
8589655,8.348155,47.095249,"Buchrain, Dorf"
8589656,8.3514,47.094009,"Buchrain, Kirchbreite"
8589657,8.352365,47.091843,"Buchrain, Ronstrasse"
8589658,8.34357,47.10689,"Buchrain, Sagenwald"
8589659,8.337299,47.073907,"Ebikon, Gerbe"
8589660,8.344432,47.086949,"Ebikon, Halte"
8589661,8.356242,47.087512,"Ebikon, Hartenfels"
8589662,8.349033,47.084115,"Ebikon, Höchweid"
8589663,8.352597,47.086183,"Ebikon, Höfli"
8589664,8.34065,47.081392,"Ebikon, Ladengasse"
8589665,8.34616,47.084812,"Ebikon, Weichlen"
8589666,8.335157,47.07262,"Ebikon, Mühlegg"
8589667,8.358877,47.088345,"Ebikon, Ottigenbühl"
8589668,8.337838,47.077025,"Ebikon, Sagenschulhaus"
8589669,8.338466,47.079125,"Ebikon, Zentralschulhaus"
8589670,8.278449,47.072706,"Emmenbrücke, Viscosistadt"
8589671,8.275902,47.075658,"Emmenbrücke, Krauerstrasse"
8589673,8.311957,47.034621,"Horw, Biregghof"
8589674,8.328641,47.018742,"Horw, Buholz"
8589675,8.3368,47.008756,"Kastanienbaum, Dorni"
8589676,8.304602,47.008545,"Horw, Ennethorw"
8589677,8.325813,47.021157,"Horw, Felmis"
8589678,8.336314,47.030062,"St. Niklausen LU, Haslihorn"
8589679,8.307536,47.018337,"Horw, Bahnhof"
8589680,8.340047,47.00793,"Kastanienbaum, Schiffstation"
8589681,8.310775,47.020948,"Horw, Kirchweg"
8589682,8.337943,47.01419,"Kastanienbaum, Krämerstein"
8589683,8.334666,47.012515,"Kastanienbaum, Kreuzmatt"
8589684,8.33358,47.024677,"St. Niklausen LU, Langensand"
8589685,8.336015,47.021599,"St. Niklausen LU, Mättiwil"
8589687,8.311096,47.01482,"Horw, Rank"
8589688,8.305527,47.011237,"Horw, Spier"
8589689,8.339096,47.018651,"St. Niklausen LU, Unterwil"
8589690,8.32117,47.021966,"Horw, Stegen/Kirchfeld"
8589691,8.302625,47.015594,"Horw, Steinen"
8589692,8.335157,47.032472,"St. Niklausen LU, Stutz"
8589693,8.304946,47.013535,"Horw, Technikumstrasse"
8589694,8.30523,47.02708,"Horw, Waldegg"
8589695,8.338716,47.011674,"Kastanienbaum, Waldwinkel"
8589696,8.308461,47.012105,"Horw, Seefeld"
8589697,8.270527,47.033895,"Kriens, Pulvermühle"
8589698,8.276253,47.029013,"Kriens, Bachstrasse"
8589699,8.284189,47.040892,"Kriens, Bergstrasse"
8589700,8.293316,47.041382,"Kriens, Dattenberg"
8589701,8.288169,47.039612,"Kriens, Dattenbergrain"
8589702,8.300066,47.020849,"Kriens, Dattenmatt"
8589703,8.269967,47.037722,"Kriens, Ehrendingen"
8589704,8.266704,47.035155,"Kriens, Eichenspes"
8589705,8.283516,47.030741,"Kriens, Friedhofstrasse"
8589706,8.277299,47.040412,"Kriens, Gabeldingen"
8589707,8.280517,47.040865,"Kriens, Gabeldingen Schulhaus"
8589709,8.279506,47.035106,"Kriens, Gemeindehaus"
8589710,8.296178,47.024512,"Kriens, Grabenhof"
8589711,8.283643,47.033007,"Kriens, Grossfeldstrasse"
8589712,8.29813,47.038792,"Kriens, Grosshofstrasse"
8589713,8.286585,47.025132,"Kriens, Guetrüti"
8589714,8.28425,47.028946,"Kriens, Himmelrichstrasse"
8589715,8.282199,47.034034,"Kriens, Hofmatt-Bellpark"
8589716,8.283983,47.032006,"Kriens, Johanneskirche"
8589717,8.27243,47.031101,"Kriens, Josef Schryberstrasse"
8589718,8.277433,47.031308,"Kriens, Kirchbühl"
8589719,8.273886,47.029948,"Kriens, Klösterli"
8589720,8.281769,47.032625,"Kriens, Krauerhalle"
8589721,8.301959,47.027366,"Kriens, Mattenhof"
8589722,8.303161,47.02276,"Kriens, Kuonimatt"
8589723,8.292337,47.036964,"Kriens, Kupferhammer"
8589724,8.291812,47.029546,"Kriens, Lauerzweg"
8589725,8.279473,47.033847,"Kriens, Zentrum Pilatus"
8589726,8.296504,47.030096,"Kriens, Nidfeld"
8589727,8.285708,47.038776,"Kriens,Obere Dattenbergstrasse"
8589728,8.275575,47.038715,"Kriens, Obere Weinhalde"
8589729,8.283153,47.038633,"Kriens, Oberhusrain"
8589730,8.280599,47.037734,"Kriens, Oberhusweg"
8589731,8.299275,47.025668,"Kriens, Oberkuonimatt"
8589732,8.277302,47.03049,"Kriens, Pilatus-Bahnen"
8589733,8.299942,47.018088,"Kriens, Pilatusmarkt"
8589734,8.285053,47.027285,"Kriens, Roggernhalde"
8589735,8.302066,47.024189,"Kriens, Rosenstrasse"
8589736,8.286823,47.034396,"Kriens, Schachenstrasse"
8589737,8.273227,47.034091,"Kriens, Schappe-Center"
8589738,8.268512,47.032947,"Kriens, Senti"
8589739,8.28874,47.023344,"Kriens, Sidhalde"
8589740,8.289402,47.030266,"Kriens, Sportweg"
8589741,8.273272,47.033587,"Kriens, St. Niklausengasse"
8589742,8.298909,47.027451,"Kriens, Sternmatt"
8589743,8.270237,47.031351,"Kriens, Südstrasse"
8589744,8.294017,47.040801,"Kriens, Unter-Dattenberg"
8589745,8.294835,47.021968,"Kriens, Wiggenhof"
8589746,8.273868,47.039762,"Kriens, Zumhof"
8589747,8.26776,47.037072,"Kriens, Zumhofstrasse"
8589748,8.285843,47.031507,"Kriens, Zunacher"
8589749,8.257504,47.05305,"Luzern Littau, Bahnhof"
8589750,8.258577,47.050901,"Luzern, Littau Dorf"
8589751,8.265423,47.05105,"Luzern, Matt"
8589752,8.270396,47.060297,"Luzern, Ruopigen Schulhaus"
8589753,8.273859,47.062845,"Luzern, Ruopigen Zentrum"
8589755,8.269514,47.056013,"Luzern, Waldschwimmbad"
8589756,8.280016,47.063439,"Luzern, Staffeln Schulhaus"
8589757,8.267554,47.050153,"Luzern, Blattenmoos"
8589758,8.26039,47.048999,"Luzern, Gasshof"
8589759,8.282096,47.052575,"Luzern, Grenzhof"
8589760,8.274155,47.051436,"Luzern, Längweiher"
8589761,8.271357,47.050935,"Luzern, Michaelshof"
8589763,8.277269,47.051953,"Luzern, Rönnimoosrain"
8589764,8.256967,47.055806,"Luzern, Säntihof"
8589765,8.262633,47.049361,"Luzern, Schützenhaus"
8589766,8.302797,47.035248,"Luzern, Allmend/Messe"
8589767,8.295968,47.033608,"Kriens, Südpol"
8589768,8.297002,47.047238,"Luzern, Berglistrasse"
8589769,8.31884,47.037924,"Luzern, Bodenhofterrasse"
8589770,8.304766,47.056202,"Luzern, Bramberg"
8589771,8.304265,47.038979,"Luzern, Breitenlachen"
8589772,8.339653,47.054189,"Luzern, Brüelstrasse"
8589773,8.299517,47.053921,"Luzern, Brüggligasse"
8589774,8.31175,47.04289,"Luzern, Brünigstrasse"
8589775,8.307874,47.046517,"Luzern, Bundesplatz"
8589776,8.353179,47.053119,"Luzern, Büttenen"
8589777,8.355785,47.053881,"Luzern, Büttenenhalde"
8589778,8.316441,47.057742,"Luzern, Dreilinden"
8589779,8.350029,47.052083,"Luzern, Eggen"
8589780,8.32023,47.040837,"Luzern, Eisfeldstrasse"
8589781,8.32405,47.055425,"Luzern, Europe"
8589782,8.314931,47.058815,"Luzern, Felsberg"
8589784,8.3029,47.057215,"Luzern, Friedbergstrasse"
8589785,8.29262,47.05883,"Luzern, Friedental"
8589786,8.319768,47.06476,"Luzern, Gartenheim"
8589787,8.315233,47.037817,"Luzern, Geissenstein"
8589788,8.299775,47.05686,"Luzern, Geissmatthöhe"
8589789,8.292582,47.046569,"Luzern, Gigeliwald"
8589790,8.34472,47.053384,"Luzern, Giseli"
8589791,8.302613,47.059781,"Luzern, Urnerhof"
8589793,8.296219,47.052578,"Luzern, Gütsch"
8589794,8.295144,47.047935,"Luzern, Gütschwald"
8589795,8.326962,47.033346,"Luzern, Hirtenhof"
8589796,8.302108,47.049709,"Luzern, Hirzenhof"
8589797,8.352551,47.059529,"Luzern, Hochhüsliweid"
8589798,8.308185,47.036503,"Luzern, Hubelmatt"
8589800,8.28551,47.053764,"Luzern, Kanonenstrasse"
8589801,8.306397,47.048796,"Luzern, Kantonalbank"
8589802,8.297536,47.057597,"Luzern, Kantonsspital"
8589803,8.313944,47.05723,"Luzern, Kapuzinerweg"
8589804,8.315466,47.060925,"Luzern, Kloster"
8589806,8.322284,47.05928,"Luzern, Konservatorium"
8589807,8.29119,47.054222,"Luzern, Kreuzstutz"
8589808,8.334905,47.057563,"Luzern, Leumatt"
8589809,8.327289,47.058657,"Luzern, Lützelmattstrasse"
8589810,8.311935,47.065584,"Luzern, Maihofmatte-Rotsee"
8589811,8.330451,47.0351,"Luzern, Matthof"
8589812,8.306764,47.038088,"Luzern, Mönchweg"
8589813,8.304246,47.045978,"Luzern, Moosegg"
8589814,8.316064,47.062062,"Luzern, Morgenweg"
8589815,8.299406,47.055181,"Luzern, Mühlemattstrasse"
8589816,8.288265,47.044056,"Luzern, Obergütsch"
8589817,8.289606,47.044783,"Luzern, Obergütschhalde"
8589818,8.288625,47.045978,"Luzern, Obergütschrain"
8589819,8.290004,47.04666,"Luzern, Obergütschstrasse"
8589820,8.321702,47.065528,"Luzern, Schulhaus Unterlöchli"
8589821,8.345632,47.050498,"Luzern, Oberseeburg"
8589822,8.348343,47.051233,"Luzern, Oberseeburghöhe"
8589823,8.303439,47.043268,"Luzern, Paulusplatz"
8589824,8.288894,47.057994,"Luzern, Reussport"
8589826,8.330688,47.058855,"Luzern, Rigistrasse"
8589827,8.312793,47.036657,"Luzern, Rodtegg"
8589828,8.304955,47.060546,"Luzern, Rosenberg"
8589830,8.348882,47.057417,"Luzern, Schädrütihalde"
8589831,8.308882,47.061595,"Luzern, Schlossberg"
8589832,8.344329,47.055942,"Luzern, Schlösslihalde"
8589833,8.33923,47.056405,"Luzern, Schlösslirain"
8589834,8.346767,47.045209,"Luzern, Seeburg-Schifflände"
8589835,8.29738,47.044527,"Luzern, Sonnenbergstrasse"
8589836,8.292591,47.056203,"Luzern, St. Karli"
8589837,8.308167,47.040245,"Luzern, Steghof"
8589838,8.299391,47.04194,"Luzern, Steinhof"
8589839,8.295713,47.041544,"Luzern, Steinhofrain"
8589840,8.295657,47.04544,"Luzern, Steinhofstrasse"
8589841,8.312609,47.038296,"Luzern, Sternmatt"
8589842,8.313247,47.041088,"Luzern, Tiefe"
8589843,8.294538,47.047058,"Luzern, Untergütsch"
8589845,8.322476,47.039803,"Luzern, Wartegg"
8589846,8.317189,47.042363,"Luzern, Weinbergli"
8589847,8.313771,47.043369,"Luzern, Werkhofstrasse"
8589848,8.309416,47.058821,"Luzern, Wesemlinrain"
8589849,8.349615,47.056404,"Luzern, Würzenbach"
8589850,8.344333,47.054638,"Luzern, Würzenbachmatte"
8589851,8.300033,47.049176,"Luzern, Zähringerstrasse"
8589852,8.303732,47.031211,"Luzern, Zihlmattweg"
8589853,8.327982,47.034534,"Luzern, Zumbachhof"
8589854,8.318413,47.063259,"Luzern, Zwyssigplatz"
8589855,8.358119,47.051047,"Meggen, Buchmatt"
8589856,8.353256,47.051454,"Meggen, Englischer Friedhof"
8589857,8.364056,47.050342,"Meggen, Hochrüti"
8589858,8.369014,47.049403,"Meggen, Klösterli"
8589859,8.37176,47.046844,"Meggen, Piuskirche"
8589860,8.259494,47.035188,"Obernau, Hammerschmiede"
8589861,8.286189,47.058401,"Luzern, Fluhmühle"
8589862,8.284105,47.063957,"Luzern, Schiff"
8589864,8.390417,47.115561,"Root, Wilweg"
8589865,8.101852,47.056101,"Werthenstein, Dorf"
8589866,8.142706,47.036935,"Schachen LU, Dorf"
8589868,8.700282,46.106946,"Brissago, Co' di Campo"
8589869,7.682188,46.497301,"Kandersteg, Talstat. Oeschinen"
8589870,8.512986,47.180167,"Zug, Feldhof"
8589871,8.570359,47.03633,"Goldau, Waage"
8589872,8.561115,47.038895,"Goldau, Buosingen Camping"
8589873,8.551009,47.04258,"Goldau, Bernerhöhe"
8589874,8.546931,47.044723,"Goldau, Kehlmattli"
8589875,7.449237,47.19176,"Altreu, Info Zentrum Witi"
8589876,7.447997,47.194783,"Altreu, Mitte"
8589877,7.450426,47.199945,"Selzach, Hexengässli"
8589878,7.455733,47.204181,"Selzach, Passionsplatz"
8589879,7.453529,47.206089,"Selzach, Pfarreizentrum"
8589880,7.456739,47.213104,"Selzach, Bäriswil"
8589881,7.470709,47.220441,"Lommiswil, Bahnhofstrasse"
8589882,7.472321,47.223442,"Lommiswil, Kirche"
8589883,7.801051,47.318593,"Egerkingen, Gäupark Kreisel"
8589884,7.786474,47.312387,"Neuendorf, Industrie"
8589885,7.771605,47.305361,"Oberbuchsiten, Bahnhof"
8589886,7.816152,47.318032,"Härkingen, Briefzentrum"
8589887,7.814716,47.315087,"Härkingen, Lischmatte"
8589888,8.050616,47.311622,"Schöftland Nordweg, Bahnhof"
8589890,9.299648,47.406617,"St. Gallen, Im Feld"
8589891,9.427487,47.053009,"Sargans, Stadterwingert"
8589892,9.493054,47.086065,"Weite, alte Gasse"
8589893,9.418482,47.055513,"Mels, Oberheiligkreuz"
8589894,9.496311,47.091639,"Weite, Weitegartenweg"
8589895,9.358157,47.420955,"St. Gallen, Stahl KV-Schule"
8589896,9.302922,47.404378,"St. Gallen Winkeln, Bhf. Nord"
8589897,9.345461,47.410684,"St. Gallen, Hechtacker"
8589898,9.341732,47.409072,"St. Gallen, Bernhardswies"
8589899,9.33471,47.406902,"St. Gallen, Walserstrasse"
8589900,9.331145,47.40652,"St. Gallen, Rickenweg"
8589901,9.32796,47.405276,"St. Gallen, Hinterbergstrasse"
8589902,9.326245,47.404009,"St. Gallen, Hinterberg"
8589903,9.363688,47.412613,"St. Gallen, Solitüdenstrasse"
8589904,9.362403,47.411518,"St. Gallen, Fähnernstrasse"
8589905,9.362377,47.407497,"St. Gallen, Hafnerwaldstrasse"
8589906,9.363047,47.408818,"St. Gallen, Oberhofstettenweg"
8589907,9.35953,47.407581,"St. Gallen, Oberhofstetten"
8589908,9.331394,47.423204,"Abtwil SG, St. Josefen"
8589910,7.572159,47.093821,"Kirchberg BE, Neuhof Süd"
8589913,9.377645,47.422096,"St. Gallen, Mühlegg Talstation"
8589914,9.871461,46.530583,"Samedan, Golf"
8589915,7.614571,47.247197,"Attiswil, Post"
8589917,7.690518,47.271396,"Niederbipp, Braui-Kreisel"
8589918,7.459602,47.175137,"Leuzigen, Schulhaus"
8589920,7.591322,47.200359,"Derendingen, Löhr"
8589921,7.595658,47.239039,"Flumenthal, Post"
8589922,7.528107,47.200838,"Solothurn, Kofmehl"
8589923,9.036113,47.472948,"Bronschhofen, Im Mösli"
8589924,9.030554,47.466332,"Bronschhofen, Bildfeld Süd"
8589925,9.033101,47.468978,"Bronschhofen, Bildfeld Mitte"
8589926,9.034803,47.471311,"Bronschhofen, Bildfeld Nord"
8589927,9.037205,47.463811,"Wil SG, Gallusstrasse"
8589928,9.033929,47.465179,"Wil SG, Zürcherstrasse"
8589929,7.782119,47.221077,"Langenthal, Bäregg"
8589931,7.798192,47.214049,"Langenthal, Elzmatte"
8589933,7.780776,47.223834,"Langenthal, Gaswerkstrasse"
8589934,7.785691,47.224242,"Langenthal, Hardau"
8589937,7.793463,47.21364,"Langenthal, Passhöchi"
8589939,7.777633,47.202768,"Langenthal, Sängeli"
8589940,7.778358,47.22134,"Langenthal, Schulen Hard"
8589941,7.784272,47.202929,"Langenthal, Schwimmbad"
8589943,7.79643,47.217139,"Langenthal, Waldhof"
8589945,7.685211,47.229681,"Walliswil b. Wangen, Stalden"
8589946,7.653984,47.230049,"Wangen a.d. Aare, Unterführung"
8589947,7.650351,47.253001,"Wiedlisbach, Kirchgasse"
8589948,8.608759,47.764578,"Merishausen, Eichwis"
8589950,8.722232,47.710325,"Dörflingen, Neuhus"
8589951,7.673182,47.181458,"Aeschi SO, Ost"
8589953,7.512844,47.22491,"Langendorf, Sunnerain"
8589954,7.529086,47.201962,"Solothurn, Casablanca"
8589955,7.534682,47.202092,"Solothurn, Schiffländte"
8589956,7.529759,47.210219,"Solothurn, Zentralbibliothek"
8589957,7.618056,47.19532,"Subingen, Kirche"
8589958,7.562648,47.213372,"Zuchwil, Amselweg"
8589959,7.551798,47.201276,"Zuchwil, Buchenweg"
8589960,7.560264,47.204155,"Zuchwil, Martinshof"
8589962,7.222074,47.131677,"Biel/Bienne, Räblus Vingelz"
8589964,7.134906,47.083913,"Ligerz, Bahnhof"
